belonging,Lng,Lat,Cid,followers,totalPrice,price,square,livingRoom,drawingRoom,kitchen,bathRoom,buildingType,constructionTime,renovationCondition,buildingStructure,ladderRatio,elevator,fiveYearsProperty,subway,district,communityAverage,year,month,day,floor_num,relativeHeight,house_cnt,mall_cnt
277,116.30894577125508,39.9870008319838,1111027373882.8745,11.095141700404858,420.0244939271255,58563.02631578947,72.10137651821863,1.7813765182186234,0.888663967611336,0.9959514170040484,1.0668016194331984,2.882591093117409,1996.7732793522264,2.572874493927125,4.987854251012146,0.3207105263157895,0.7145748987854251,0.7449392712550608,0.7874493927125507,8.0,88063.22469635628,2014.4048582995952,6.680161943319838,16.728744939271255,13.63157894736842,2.080971659919028,494.0,0.0
278,116.25630335934704,39.92716134458855,1111027432644.432,16.688282647584973,338.703957960644,46472.19320214669,71.22006484794275,2.0089445438282647,1.0932468694096602,0.9986583184257602,1.0936940966010733,3.3079159212880143,1994.756484794276,2.5089445438282647,3.632379248658319,0.3896820214669052,0.340339892665474,0.7101967799642218,0.4049642218246869,8.325805008944544,66648.07200357782,2014.682245080501,6.618291592128801,16.682692307692307,9.169051878354203,2.2743738819320214,4472.0,1.0
279,116.12017233054075,39.93687167250571,1111036019379.783,10.98095963442498,207.6766184310739,25414.950495049507,82.02059405940594,2.047220106626048,1.08987052551409,0.5575019040365575,1.1226199543031226,3.85072353389185,2001.1987814166032,3.285605483625285,3.724295506473725,0.4157806549885757,0.3869002284843869,0.376999238385377,0.0,12.0,38250.53160700685,2014.3739527798932,6.368621477532368,15.882711348057883,9.368621477532368,2.261995430312262,1313.0,1.0
281,116.19494963098238,39.918243437027705,1111027374521.024,15.408060453400504,174.44168765743075,31854.452141057933,55.14949622166247,1.97103274559194,0.8879093198992444,1.0,1.0050377833753148,3.474811083123426,1983.536523929471,2.195214105793451,3.248110831234257,0.346272040302267,0.207808564231738,0.7153652392947103,0.7632241813602015,9.0,46724.505037783376,2014.4508816120904,6.659949622166247,16.92191435768262,7.934508816120907,2.2506297229219143,794.0,3.0
282,116.147569,39.903963,1111052133592.0,21.806451612903224,388.9451612903226,41866.32258064516,93.0858064516129,2.7419354838709675,1.064516129032258,0.935483870967742,1.1612903225806452,4.0,2013.0,2.5806451612903225,6.0,0.5646451612903226,1.0,0.0,0.0,12.0,44889.0,2016.3870967741937,6.838709677419355,16.419354838709676,22.258064516129032,2.064516129032258,31.0,2.0
283,116.190131,39.865082,1111047336891.0,32.5,480.75,37842.25,119.0975,2.5,1.5,0.75,1.75,4.0,2014.0,3.25,6.0,0.39175,0.0,0.0,1.0,2.0,28916.25,2016.5,7.25,21.75,18.0,1.75,4.0,0.0
284,116.23101825698323,39.90942934078212,1111027380449.169,12.738826815642458,230.90013966480447,35212.194134078214,66.18546787709496,2.0509776536312847,1.0572625698324023,0.9993016759776536,1.0174581005586592,3.39804469273743,1990.792597765363,2.4155027932960893,3.474860335195531,0.3826277932960893,0.2527932960893855,0.7583798882681564,0.2674581005586592,9.0,49455.83798882682,2014.6906424581005,6.639664804469274,16.26745810055866,8.666899441340782,2.3540502793296088,1432.0,3.0
285,116.259844,39.912414,1111027374388.0,8.284210526315789,361.7105263157895,58175.95789473684,63.15915789473684,2.0631578947368423,1.0105263157894735,1.0,1.0,3.231578947368421,1991.0736842105264,2.526315789473684,5.073684210526316,0.1988210526315789,0.7684210526315789,0.7368421052631579,1.0,8.0,84983.0,2014.7368421052631,6.442105263157894,17.021052631578947,13.68421052631579,2.0526315789473686,95.0,0.0
288,116.2720593213638,39.8770730525934,1111030193026.8716,15.679724338048604,333.2117519042438,38428.88792165397,85.90340950308307,1.9847660500544069,1.2121871599564744,0.982227058396808,1.1875226695683714,2.698222705839681,2003.880304678999,2.519405150525934,5.218715995647443,0.3524552049328981,0.6811751904243744,0.5749002538991658,0.4769677185346391,2.261153427638738,54206.02176278564,2014.88683351469,6.58759521218716,16.65614798694233,18.521218715995648,2.096118969894813,2757.0,8.0
289,116.31630143179255,39.86490166516347,1111027377931.09,19.865839909808344,339.071138669673,38935.85682074408,87.7514543404735,1.9334836527621195,1.3720405862457723,0.9977452085682076,1.170236753100338,2.5591882750845545,2003.4611048478016,2.61217587373168,5.434047350620068,0.3931116121758737,0.8320180383314544,0.6437429537767756,0.8838782412626832,2.0,56093.9075535513,2014.8872604284104,6.3280721533258175,15.744081172491544,18.031567080045097,2.102593010146561,887.0,7.0
290,116.29895788747504,39.838493455838325,1111027435116.6165,14.671407185628745,295.6688373253493,34616.5499001996,85.17809131736526,1.903443113772455,1.1664171656686626,0.996007984031936,1.190868263473054,2.561626746506986,2001.9565868263476,2.3016467065868262,4.783932135728543,0.4146022954091816,0.6504491017964071,0.625,0.561127744510978,2.099301397205589,50838.34780439122,2014.571606786427,6.51372255489022,16.530938123752495,16.595309381237524,2.147704590818363,4008.0,16.0
293,116.37056133964818,39.80250353179973,1111031224602.6738,23.57916102841678,236.34993234100136,30701.537212449257,79.45746955345061,2.10148849797023,1.1190798376184032,0.9986468200270636,1.1204330175913395,3.745602165087957,2002.104194857916,2.592692828146144,3.491204330175913,0.459466847090663,0.3423545331529093,0.5872801082543978,0.2368064952638701,3.472259810554804,41817.891745602166,2015.2165087956696,6.611637347767253,16.25169147496617,9.330175913396484,2.308525033829499,739.0,3.0
294,116.36577625163936,39.85095769590164,1111027377373.623,17.92295081967213,317.71467213114755,40000.32459016393,79.27535245901639,1.9270491803278689,1.1278688524590164,1.0008196721311475,1.1368852459016394,3.021311475409836,2001.5368852459017,2.5352459016393443,4.877049180327869,0.6904745901639344,0.6459016393442623,0.7270491803278688,0.9434426229508196,2.0,62676.766393442624,2014.77868852459,6.466393442622951,16.648360655737704,13.335245901639343,2.14344262295082,1220.0,4.0
295,116.35186355987057,39.86253044660194,1111027379148.3333,14.776699029126211,289.1886731391586,42881.52750809061,67.23174757281554,1.715210355987055,1.1488673139158576,1.0,1.0388349514563109,3.158576051779935,2001.3203883495144,2.488673139158576,5.268608414239482,0.4613948220064724,0.7928802588996764,0.6343042071197411,0.2071197411003236,2.0,61661.06148867314,2014.779935275081,6.592233009708738,16.889967637540455,13.333333333333334,2.116504854368932,309.0,0.0
296,116.2873392364532,39.85344718472906,1111027379499.8423,15.438423645320198,262.1413793103448,34136.30295566502,78.6031527093596,2.0517241379310347,1.145320197044335,1.0,1.0689655172413792,1.9334975369458127,2000.6970443349755,2.539408866995074,5.70935960591133,0.3072512315270936,0.687192118226601,0.7216748768472906,0.5172413793103449,2.0,48982.30541871921,2014.8940886699504,6.495073891625616,16.529556650246306,18.123152709359605,2.0689655172413794,406.0,0.0
297,116.38942803075916,39.84513266034031,1111027378593.349,16.415248691099478,281.5978730366492,37378.85209424084,74.1595189790576,1.8229712041884816,1.048756544502618,0.9885471204188482,1.086060209424084,3.0081806282722514,2003.258835078534,2.462696335078534,4.645942408376963,0.4040202879581152,0.6456151832460733,0.5546465968586387,0.837696335078534,2.0,52767.32657068063,2014.6593586387437,6.483638743455497,16.49869109947644,12.618782722513089,2.231675392670157,3056.0,1.0
299,116.3788941103245,39.85413196283186,1111027379056.6467,20.31445427728613,304.01994100294985,41454.40825958702,73.89232448377581,1.8,1.0259587020648968,0.9982300884955752,1.1315634218289086,2.382890855457227,2001.0648967551624,2.598230088495576,5.137463126843658,0.3085321533923303,0.7693215339233038,0.6613569321533923,0.8129793510324483,2.0,57307.93392330383,2014.869616519174,6.638938053097345,16.607669616519175,15.83598820058997,2.197050147492625,1695.0,0.0
300,116.45298441409992,39.82227501984941,1111027650665.644,15.462696783025326,298.35420944558524,32830.42368240931,93.45915811088295,2.0752908966461328,1.4195756331279945,1.0,1.295003422313484,3.590691307323751,2004.845311430527,2.560574948665298,4.743326488706366,0.3522436687200548,0.5619438740588638,0.6433949349760438,0.2067077344284736,4.314168377823409,47824.006160164274,2014.6639288158797,6.521560574948666,16.90075290896646,8.394934976043805,2.2251882272416155,1461.0,0.0
301,116.42920750483016,39.85333721315052,1111027522179.0195,21.613275163602367,288.9014334683702,37684.36927391711,75.80743845434715,1.7516360236833906,1.0934870676223123,0.999688376441259,1.1246494234964164,2.6054845746338424,2002.5051417887191,2.6687441570582737,5.287005297600499,0.3234873792458709,0.8195699594889374,0.6126519164848863,0.8887503895294484,2.4546587722031785,54477.07260828919,2014.769398566532,6.573698971642256,16.64724213150514,15.695232159551262,2.105328762854472,3209.0,4.0
302,116.4698111205916,39.85216501763367,1111027985438.3477,15.50056882821388,299.4722980659841,35519.57337883959,85.00484641638225,2.0267349260523324,1.226962457337884,0.9988623435722412,1.1291240045506257,2.9391353811149035,2001.1763367463027,2.5790671217292376,4.50967007963595,0.3890085324232081,0.590443686006826,0.6331058020477816,0.3856655290102389,4.003981797497156,51311.05005688282,2014.8879408418657,6.550625711035267,16.84584755403868,12.625711035267347,2.243458475540387,1758.0,3.0
303,116.512916,39.864254,1111027376354.0,21.2202304737516,322.3364916773367,33772.25480153649,96.22084507042253,2.0166453265044813,1.3431498079385404,1.0064020486555698,1.3405889884763125,3.1382842509603077,2006.2176696542892,2.921895006402049,5.677336747759283,0.4299295774647887,0.8143405889884763,0.7528809218950064,0.2573623559539053,7.0,46072.0,2015.2189500640204,6.549295774647887,16.380281690140844,13.916773367477592,2.2599231754161333,781.0,1.0
304,116.455824379715,39.87478649455155,1111027376525.8987,21.549874266554905,333.161693210394,37919.11316010058,90.08014249790445,2.0368818105616096,1.134953897736798,1.0050293378038555,1.231349538977368,1.3629505448449288,2003.8273260687345,2.580888516345348,5.822296730930428,0.2810259849119866,0.9547359597652976,0.4199497066219614,0.9597652975691534,5.725901089689858,54393.80637049455,2015.008382229673,6.54149203688181,16.9639564124057,22.974015088013413,2.0645431684828166,1193.0,1.0
305,116.42926719571864,39.87527494877676,1111027419396.9412,21.299694189602448,281.35038226299696,46304.79892966361,61.470818042813455,1.8004587155963303,0.9717125382262995,0.9793577981651376,1.0519877675840978,2.5932721712538225,1993.651376146789,2.759938837920489,4.496941896024465,0.2984090214067278,0.6085626911314985,0.7285932721712538,0.9847094801223242,1.7561162079510704,65579.25764525995,2014.9908256880733,6.669724770642202,16.668960244648318,15.02217125382263,2.198776758409786,1308.0,0.0
306,116.4262864207465,39.864493204071735,1111027377871.6477,21.154144449830344,312.7550654386815,39282.653417353366,80.21985942801746,1.9384391662627245,1.0964614638875425,0.9990305380513816,1.161415414444983,2.5685894328647603,1998.7135239941836,2.732428502181289,5.165293262239457,0.3236393601551139,0.7426078526417839,0.6965584100824043,0.8652447891420262,1.8502181289384392,56598.44740668929,2014.777508482792,6.474066892874455,16.45710130877363,15.374212312166748,2.1769268056228794,2063.0,4.0
307,116.35647404591492,39.87523540715733,1111027380245.1067,13.145172180958811,381.8367319378798,48254.64415935179,79.82544226873733,1.937204591492235,1.237677245104659,0.9979743416610398,1.1944632005401756,2.4213369345037137,1998.0101282916949,2.5286968264686025,4.785955435516543,0.3432579338284943,0.6812964213369345,0.6731937879810939,0.0,4.079675894665766,73379.63470627954,2014.664415935179,6.74949358541526,16.812964213369344,16.203916272788657,2.1303173531397706,1481.0,1.0
308,116.35345221557871,39.88397407021393,1111027733261.9617,22.46900713110258,348.88003291278113,51268.30554031816,69.82798683488755,1.798134942402633,0.9950630828304992,0.9983543609434996,1.0894130554031816,2.727372462973121,1997.4053757542515,2.513439385628085,4.535381239714756,0.303980252331322,0.5820076796489303,0.6862314865606144,0.052111903455842,10.0,81400.79594075699,2014.7575425123423,6.5924300603400985,16.878771256171145,14.393856280855733,2.185957213384531,1823.0,1.0
309,116.37298710656836,39.87808832908847,1111027379837.573,14.927613941018766,417.4238605898124,54253.80294906166,76.32237265415549,2.123324396782842,1.0911528150134049,0.9966487935656836,1.1313672922252012,3.5482573726541555,1994.3592493297588,2.42828418230563,3.336461126005362,0.3725180965147453,0.2915549597855228,0.7272117962466488,0.4470509383378016,7.383378016085791,83355.28753351206,2014.661528150134,6.7198391420911525,16.52211796246649,9.193699731903486,2.2627345844504023,1492.0,0.0
310,116.39599413400832,39.8643446045265,1111027379724.1184,17.047051816557474,275.65086360929126,37714.63549731983,74.41197141155449,1.9130434782608696,1.0518165574746874,0.997022036926742,1.1149493746277546,2.40738534842168,1996.147111375819,2.475878499106611,4.642048838594402,0.3118356164383561,0.6611078022632519,0.7016081000595593,0.4282310899344848,1.8790946992257296,53755.83204288267,2014.8927933293628,6.55449672424062,16.905896366885052,14.786182251340083,2.168552709946397,1679.0,2.0
311,116.38627244715444,39.88291719674797,1111027378437.231,20.15447154471545,392.0439024390244,61889.47804878049,63.63295934959349,1.9056910569105687,1.024390243902439,1.0,1.0276422764227642,3.304065040650406,1993.7463414634144,2.5853658536585367,3.840650406504065,0.3175983739837398,0.4292682926829268,0.7219512195121951,0.7495934959349594,7.910569105691056,86067.63577235772,2014.9739837398372,6.715447154471545,16.790243902439023,9.57560975609756,2.216260162601626,615.0,2.0
312,116.40144744656487,39.87770839599237,1111027709546.2566,19.54580152671756,437.9716603053435,57192.06870229008,76.47664122137405,1.9379770992366407,1.1631679389312977,1.0047709923664123,1.1173664122137406,3.240458015267176,1996.1421755725191,2.5772900763358777,4.282442748091603,0.3075839694656488,0.5486641221374046,0.6526717557251909,0.6412213740458015,3.902671755725191,81848.27671755725,2014.8702290076333,6.603053435114504,16.395992366412212,11.636450381679388,2.1622137404580157,1048.0,1.0
313,116.41859559,39.87623547333333,1111027378126.2666,24.98333333333333,259.12833333333333,45755.21666666667,56.98066666666667,1.98,0.95,1.0,1.0033333333333334,3.8566666666666665,1984.76,2.44,3.4,0.36828,0.1866666666666666,0.7966666666666666,0.85,1.2366666666666666,70037.37333333334,2014.59,6.323333333333333,15.353333333333332,6.903333333333333,2.4066666666666667,300.0,0.0
314,116.46599300793292,39.88525814528558,1111027378165.9895,22.15843155031732,283.7524705349048,41397.501813236624,68.88567996373527,1.9034451495920215,1.0342248413417952,0.9970534904805076,1.0625566636446055,2.5371713508612874,1993.0657298277424,2.537624660018132,4.667271078875793,0.316820262919311,0.60766092475068,0.7749320036264733,0.919537624660018,6.674977334542158,59338.21464188577,2014.7309610154125,6.543064369900272,16.59043517679057,13.841795104261106,2.2094288304623757,4412.0,3.0
318,116.1613975,40.095295,1111037131935.5,55.18571428571428,287.6742857142857,41838.95714285714,69.93585714285715,1.9428571428571428,1.042857142857143,1.0,1.0,4.0,1995.1714285714288,3.0428571428571427,2.142857142857143,0.3783428571428571,0.0,0.7142857142857143,0.5,8.0,46083.5,2016.4571428571428,7.1,16.914285714285715,5.571428571428571,2.4,70.0,1.0
319,116.22915292636362,39.90160694772728,1111027463780.2395,13.855454545454544,282.8306818181818,37058.40090909091,75.51228181818182,1.8822727272727275,1.1890909090909092,0.9990909090909093,1.0713636363636363,3.1359090909090908,1999.009090909091,2.485909090909091,4.158181818181818,0.3807927272727273,0.5195454545454545,0.6609090909090909,0.0813636363636363,9.0,52912.54181818182,2014.7686363636365,6.555454545454546,16.472272727272728,13.08681818181818,2.206818181818182,2200.0,1.0
320,116.26340138725052,39.90446877688412,1111027379866.732,13.391123026511767,360.0956210902592,41765.93893357164,87.69880250223414,1.9130175752159664,1.2403932082216265,0.9970211498361632,1.1811140899612749,2.396187071790289,2000.8147155198092,2.642537980339589,5.258862079237415,0.3273771224307417,0.8042895442359249,0.669943401846887,0.2993744414655943,6.1543044384867445,59902.64641048556,2014.680965147453,6.563300565981531,16.57789693178433,19.647899910634496,2.0655347036044085,3357.0,2.0
321,116.410669,39.925596,1111027374294.0,120.0,355.0,82272.0,43.15,1.0,1.0,1.0,1.0,4.0,1987.0,4.0,2.0,0.333,0.0,0.0,0.0,1.0,107674.0,2016.0,7.0,27.0,6.0,3.0,1.0,0.0
322,116.41790847619048,39.92564847619048,1111027964102.5972,22.36996336996337,445.3967032967033,73033.20879120879,60.34395604395605,1.9853479853479852,0.967032967032967,0.9926739926739928,1.010989010989011,3.772893772893773,1988.8754578754576,2.706959706959707,3.3846153846153846,0.3347912087912087,0.1538461538461538,0.7545787545787546,0.8717948717948718,1.0,108062.75457875458,2015.051282051282,6.626373626373627,16.399267399267398,6.743589743589744,2.216117216117216,273.0,0.0
323,116.38967393846154,39.90885971428571,1111032187567.9934,11.472527472527473,487.5351648351648,75466.88351648352,65.76013186813186,1.9296703296703297,0.934065934065934,0.9912087912087912,1.079120879120879,3.8593406593406594,1993.931868131868,2.4285714285714284,5.134065934065935,0.2718527472527473,0.1934065934065934,0.7428571428571429,1.0,10.0,110367.86593406594,2014.7582417582416,6.595604395604395,17.116483516483516,7.002197802197802,2.085714285714286,455.0,12.0
324,116.41958102702702,39.92025078378378,1111027378655.7026,33.24324324324324,438.94594594594594,74761.56756756757,60.92945945945946,1.972972972972973,0.972972972972973,1.0,1.027027027027027,3.756756756756757,1989.3513513513512,2.702702702702702,2.621621621621621,0.3505945945945946,0.2432432432432432,0.7837837837837838,1.0,1.0,113784.2972972973,2015.1351351351352,6.864864864864865,16.405405405405407,6.594594594594595,2.2972972972972974,37.0,4.0
325,116.50953410891192,39.94649372534714,1111027417646.3955,19.34116776690189,356.1414807648532,42770.4777486911,82.69716992943319,1.907238788982472,1.1821648076485318,0.9982358297291144,1.1844411563851582,2.738902799908946,1999.7504552697476,2.7339517414067838,4.982130662417482,0.3696384020031868,0.6860915092192124,0.7029933985886638,0.643979057591623,7.0,61567.26525153653,2014.8816298656957,6.553266560437059,16.671636694741636,16.18939221488732,2.168335989073526,17572.0,17.0
